geoid_o,geoid_d,pop_flows
250250108013,250250203011,0
250250108013,250250404012,0
250250108013,250250704021,0
250250108013,250250706001,0
250250108013,250250707001,0
250250108013,250250711011,0
250250108013,250250810011,0
250250108013,250250907004,0
250250108021,250250007031,0
250250108021,250250101031,0
250250108021,250250101041,0
250250108021,250250101042,0
250250108021,250250101043,0
250250108021,250250102043,0
250250108021,250250104032,0
250250108021,250250104033,0
250250108021,250250104042,0
250250108021,250250104051,0
250250108021,250250106001,0
250250108021,250250106002,0
250250108021,250250107011,0
250250108021,250250107012,0
250250108021,250250107013,0
250250108021,250250107021,0
250250108021,250250107023,0
250250108021,250250108021,0
250250108021,250250108022,0
250250108021,250250201011,0
250250108021,250250202003,0
250250108021,250250203011,0
250250108021,250250404012,0
250250108021,250250704021,0
250250108021,250250707001,0
250250108021,250250712011,0
250250108021,250250806011,0
250250108021,250250810011,0
250250108021,250250907004,0
250250108022,250250101031,0
250250108022,250250101033,0
250250108022,250250101041,0
250250108022,250250101042,0
250250108022,250250101043,0
250250108022,250250102043,0
250250108022,250250103002,0
250250108022,250250104031,0
250250108022,250250104032,0
250250108022,250250104033,0
250250108022,250250104042,0
250250108022,250250104051,0
250250108022,250250104052,0
250250108022,250250105001,0
250250108022,250250106001,0
250250108022,250250106002,0
250250108022,250250107011,0
250250108022,250250107012,0
250250108022,250250107013,0
250250108022,250250107021,0
250250108022,250250107022,0
250250108022,250250107023,0
250250108022,250250108013,0
250250108022,250250108021,0
250250108022,250250108022,0
250250108022,250250201011,0
250250108022,250250201012,0
250250108022,250250202001,0
250250108022,250250203011,0
250250108022,250250404012,0
250250108022,250250406001,0
250250108022,250250704021,0
250250108022,250250707001,0
250250108022,250250711011,0
250250108022,250250711012,0
250250108022,250250810011,0
250250108022,250250907001,0
250250108022,250250907004,0
250250108022,250259812021,0
250250108022,250259818001,0
250250108023,250250005021,0
250250108023,250250101041,0
250250108023,250250101043,0
250250108023,250250102043,0
250250108023,250250103002,0
250250108023,250250104032,0
250250108023,250250105001,0
250250108023,250250106001,0
250250108023,250250106002,0
250250108023,250250107011,0
250250108023,250250107012,0
250250108023,250250107013,0
250250108023,250250107021,0
250250108023,250250107023,0
250250108023,250250108021,0
250250108023,250250108023,0
250250108023,250250202001,0
250250108023,250250202003,0
250250108023,250250203011,0
250250108023,250250404012,0
250250108023,250250408013,0
250250108023,250250707001,0
250250108023,250250810011,0
250250108023,250250920001,0
250250108023,250250922001,0
250250201011,250250101041,0
250250201011,250250102043,0
250250201011,250250104041,0
250250201011,250250106001,0
250250201011,250250106002,0
250250201011,250250107011,0
250250201011,250250107013,0
250250201011,250250107021,0
250250201011,250250107023,0
250250201011,250250108013,0
250250201011,250250201011,0
250250201011,250250201012,0
250250201011,250250201013,0
250250201011,250250201014,0
250250201011,250250202001,0
250250201011,250250202003,0
250250201011,250250203011,0
250250201011,250250707001,0
250250201011,250250809003,0
250250201011,250259812021,0
250250201012,250250103001,0
250250201012,250250103002,0
250250201012,250250106001,0
250250201012,250250106002,0
250250201012,250250107011,0
250250201012,250250107012,0
250250201012,250250107013,0
250250201012,250250107021,0
250250201012,250250107023,0
250250201012,250250108011,0
250250201012,250250201011,0
250250201012,250250201012,0
250250201012,250250201013,0
250250201012,250250201014,0
250250201012,250250202001,0
250250201012,250250202002,0
250250201012,250250202003,0
250250201012,250250203011,0
250250201012,250250203021,0
250250201012,250250304002,0
250250201012,250250704021,0
250250201012,250250706001,0
250250201012,250250707001,0
250250201012,250250810011,0
250250201012,250259812021,0
250250201013,250250007032,0
250250201013,250250101033,0
250250201013,250250101041,0
250250201013,250250102041,0
250250201013,250250102043,0
250250201013,250250103001,0
250250201013,250250103002,0
250250201013,250250104042,0
250250201013,250250105001,0
250250201013,250250106001,0
250250201013,250250106002,0
250250201013,250250107011,0
250250201013,250250107012,0
250250201013,250250107013,0
250250201013,250250107021,0
250250201013,250250107023,0
250250201013,250250201011,0
250250201013,250250201012,0
250250201013,250250201013,0
250250201013,250250201014,0
250250201013,250250202001,0
250250201013,250250202002,0
250250201013,250250202003,0
250250201013,250250203011,0
250250201013,250250203021,0
250250201013,250250301002,0
250250201013,250250304002,0
250250201013,250250603013,0
250250201013,250250608001,0
250250201013,250250704021,0
250250201013,250250711012,0
250250201013,250250712011,0
250250201013,250250801001,0
250250201013,250250810011,0
250250201013,250250907004,0
250250201013,250259812021,0
250250201014,250250102041,0
250250201014,250250102043,0
250250201014,250250106001,0
250250201014,250250106002,0
250250201014,250250107011,0
250250201014,250250107013,0
250250201014,250250107021,0
250250201014,250250107023,0
250250201014,250250201011,0
250250201014,250250201012,0
250250201014,250250201013,0
250250201014,250250201014,0
250250201014,250250202001,0
250250201014,250250202002,0
250250201014,250250202003,0
250250201014,250250203011,0
250250201014,250250203021,0
250250201014,250250301002,0
250250201014,250250304002,0
250250201014,250250404012,0
250250201014,250250608001,0
250250201014,250250704021,0
250250201014,250250810011,0
250250201014,250250909012,0
250250201014,250259812021,0
250250202001,250250105001,0
250250202001,250250106001,0
250250202001,250250106002,0
250250202001,250250107011,0
250250202001,250250107013,0
250250202001,250250107021,0
250250202001,250250107023,0
250250202001,250250201011,0
250250202001,250250201012,0
250250202001,250250201013,0
250250202001,250250201014,0
250250202001,250250202001,0
250250202001,250250202002,0
250250202001,250250202003,0
250250202001,250250203011,0
250250202001,250250203021,0
250250202001,250250304002,0
250250202001,250250401001,0
250250202001,250250404012,0
250250202001,250250406001,0
250250202001,250250408013,0
250250202001,250250604004,0
250250202001,250250704021,0
250250202001,250250707001,0
250250202001,250250712011,0
250250202001,250250907004,0
250250202001,250251201051,0
250250202001,250251304023,0
250250202002,250250101041,0
250250202002,250250101042,0
250250202002,250250102041,0
250250202002,250250102043,0
250250202002,250250103001,0
250250202002,250250103002,0
250250202002,250250104051,0
250250202002,250250106001,0
250250202002,250250106002,0
250250202002,250250107011,0
250250202002,250250107013,0
250250202002,250250107021,0
250250202002,250250107023,0
250250202002,250250108021,0
250250202002,250250201011,0
250250202002,250250201012,0
250250202002,250250201013,0
250250202002,250250201014,0
250250202002,250250202001,0
250250202002,250250202002,0
250250202002,250250202003,0
250250202002,250250203011,0
250250202002,250250203021,0
250250202002,250250301002,0
250250202002,250250302001,0
250250202002,250250304001,0
250250202002,250250304002,0
250250202002,250250305001,0
250250202002,250250404012,0
250250202002,250250406001,0
250250202002,250250406002,0
250250202002,250250408012,0
250250202002,250250408013,0
250250202002,250250510001,0
250250202002,250250511013,0
250250202002,250250512002,0
250250202002,250250704021,0
250250202002,250250706001,0
250250202002,250250707001,0
250250202002,250250712011,0
250250202002,250250810011,0
250250202002,250250907004,0
250250202002,250250915003,0
250250202002,250250922003,0
250250202003,250250003013,0
250250202003,250250005021,0
250250202003,250250102043,0
250250202003,250250106001,0
250250202003,250250106002,0
250250202003,250250107011,0
250250202003,250250107013,0
250250202003,250250107021,0
250250202003,250250107023,0
250250202003,250250201011,0
250250202003,250250201012,0
250250202003,250250201013,0
250250202003,250250201014,0
250250202003,250250202001,0
250250202003,250250202002,0
250250202003,250250202003,0
250250202003,250250203011,0
250250202003,250250203021,0
250250202003,250250304002,0
250250202003,250250305002,0
250250202003,250250404012,0
250250202003,250250406001,0
250250202003,250250503001,0
250250202003,250250603013,0
250250202003,250250704021,0
250250202003,250250707001,0
250250202003,250250810011,0
250250203011,250250101033,0
250250203011,250250101041,0
250250203011,250250102043,0
250250203011,250250103001,0
250250203011,250250103002,0
250250203011,250250104051,0
250250203011,250250106001,0
250250203011,250250107021,0
250250203011,250250201014,0
250250203011,250250202001,0
250250203011,250250202002,0
250250203011,250250202003,0
250250203011,250250203011,0
250250203011,250250203021,0
250250203011,250250302001,0
250250203011,250250304002,0
250250203011,250250402002,0
250250203011,250250404012,0
250250203011,250250408013,0
250250203011,250250506001,0
250250203011,250250509011,0
250250203011,250250704021,0
250250203011,250250707001,0
250250203011,250250711012,0
250250203011,250250801001,0
250250203011,250250810011,0
250250203011,250250902003,0
250250203011,250250907004,0
250250203011,250250915003,0
250250203011,250251002003,0
250250203011,250251103011,0
250250203011,250251201051,0
250250203011,250251401052,0
250250203011,250251403004,0
250250203011,250259818001,0
250250203021,250250105001,0
250250203021,250250106001,0
250250203021,250250106002,0
250250203021,250250107011,0
250250203021,250250107012,0
250250203021,250250107013,0
250250203021,250250107021,0
250250203021,250250201011,0
250250203021,250250201013,0
250250203021,250250201014,0
250250203021,250250202001,0
250250203021,250250202002,0
250250203021,250250202003,0
250250203021,250250203011,0
250250203021,250250203021,0
250250203021,250250301001,0
250250203021,250250304001,0
250250203021,250250304002,0
250250203021,250250404012,0
250250203021,250250406001,0
250250203021,250250704021,0
250250203021,250250707001,0
250250203021,250250801001,0
250250203021,250250806013,0
250250203021,250250810011,0
250250203021,250250810014,0
250250203021,250250907004,0
250250203021,250250916002,0
250250301001,250250103001,0
250250301001,250250104042,0
250250301001,250250106001,0
250250301001,250250106002,0
250250301001,250250107011,0
250250301001,250250107013,0
250250301001,250250107021,0
250250301001,250250202001,0
250250301001,250250203011,0
250250301001,250250203021,0
250250301001,250250301001,0
250250301001,250250301002,0
250250301001,250250302001,0
250250301001,250250304001,0
250250301001,250250304002,0
250250301001,250250305001,0
250250301001,250250305002,0
250250301001,250250305003,0
250250301001,250250401002,0
250250301001,250250404012,0
250250301001,250250408013,0
250250301001,250250605012,0
250250301001,250250704021,0
250250301001,250250707001,0
250250301002,250250102043,0
250250301002,250250103001,0
250250301002,250250103002,0
250250301002,250250104051,0
250250301002,250250106001,0
250250301002,250250106002,0
250250301002,250250107012,0
250250301002,250250107013,0
250250301002,250250107021,0
250250301002,250250107023,0
250250301002,250250201011,0
250250301002,250250202002,0
250250301002,250250202003,0
250250301002,250250203011,0
250250301002,250250301001,0
250250301002,250250301002,0
250250301002,250250302001,0
250250301002,250250304001,0
250250301002,250250304002,0
250250301002,250250305001,0
250250301002,250250305002,0
250250301002,250250305003,0
250250301002,250250401002,0
250250301002,250250404012,0
250250301002,250250408012,0
250250301002,250250603013,0
250250301002,250250605011,0
250250301002,250250608001,0
250250301002,250250707001,0
250250301002,250250909012,0
250250302001,250250007044,0
250250302001,250250101033,0
250250302001,250250101041,0
250250302001,250250101042,0
250250302001,250250101043,0
250250302001,250250102043,0
250250302001,250250103001,0
250250302001,250250103002,0
250250302001,250250104033,0
250250302001,250250104042,0
250250302001,250250104052,0
250250302001,250250105001,0
250250302001,250250105002,0
250250302001,250250106001,0
250250302001,250250106002,0
250250302001,250250107011,0
250250302001,250250107013,0
250250302001,250250107021,0
250250302001,250250107023,0
250250302001,250250201014,0
250250302001,250250202001,0
250250302001,250250202002,0
250250302001,250250202003,0
250250302001,250250203011,0
250250302001,250250203021,0
250250302001,250250301001,0
250250302001,250250301002,0
250250302001,250250302001,0
250250302001,250250304001,0
250250302001,250250304002,0
250250302001,250250305001,0
250250302001,250250305002,0
250250302001,250250305003,0
250250302001,250250401001,0
250250302001,250250401002,0
250250302001,250250404011,0
250250302001,250250404012,0
250250302001,250250406001,0
250250302001,250250506001,0
250250302001,250250603013,0
250250302001,250250604005,0
250250302001,250250605011,0
250250302001,250250608001,0
250250302001,250250704021,0
250250302001,250250707001,0
250250302001,250250711012,0
250250302001,250250712011,0
250250302001,250250801001,0
250250302001,250250810011,0
250250302001,250250907004,0
250250302001,250259812021,0
250250304001,250250101032,0
250250304001,250250101041,0
250250304001,250250101043,0
250250304001,250250102043,0
250250304001,250250103001,0
250250304001,250250103002,0
250250304001,250250104042,0
250250304001,250250105001,0
250250304001,250250106001,0
250250304001,250250106002,0
250250304001,250250107011,0
250250304001,250250107013,0
250250304001,250250107021,0
250250304001,250250107023,0
250250304001,250250108013,0
250250304001,250250201011,0
250250304001,250250202001,0
250250304001,250250202003,0
250250304001,250250203011,0
250250304001,250250203021,0
250250304001,250250301001,0
250250304001,250250301002,0
250250304001,250250302001,0
250250304001,250250304001,0
250250304001,250250304002,0
250250304001,250250305001,0
250250304001,250250305002,0
250250304001,250250305003,0
250250304001,250250401001,0
250250304001,250250401002,0
250250304001,250250404012,0
250250304001,250250406001,0
250250304001,250250408013,0
250250304001,250250503001,0
250250304001,250250506001,0
250250304001,250250509013,0
250250304001,250250511011,0
250250304001,250250605011,0
250250304001,250250605013,0
250250304001,250250605014,0
250250304001,250250608001,0
250250304001,250250608004,0
250250304001,250250704021,0
250250304001,250250707001,0
250250304001,250250712011,0
250250304001,250250806012,0
250250304001,250250810011,0
250250304001,250250814002,0
250250304001,250250907004,0
250250304001,250259812021,0
250250304002,250250106001,0
250250304002,250250106002,0
250250304002,250250107011,0
250250304002,250250107013,0
250250304002,250250107021,0
250250304002,250250107023,0
250250304002,250250108022,0
250250304002,250250201011,0
250250304002,250250201014,0
250250304002,250250202001,0
250250304002,250250202002,0
250250304002,250250202003,0
250250304002,250250203011,0
250250304002,250250203021,0
250250304002,250250301001,0
250250304002,250250301002,0
250250304002,250250302001,0
250250304002,250250304001,0
250250304002,250250304002,0
250250304002,250250305001,0
250250304002,250250305002,0
250250304002,250250305003,0
250250304002,250250403002,0
250250304002,250250404012,0
250250304002,250250406001,0
250250304002,250250502002,0
250250304002,250250605011,0
250250304002,250250605014,0
250250304002,250250605015,0
250250304002,250250704021,0
250250304002,250250707001,0
250250304002,250250810011,0
250250304002,250250909012,0
250250305001,250250101033,0
250250305001,250250106001,0
250250305001,250250107021,0
250250305001,250250107023,0
250250305001,250250201011,0
250250305001,250250202003,0
250250305001,250250203011,0
250250305001,250250301001,0
250250305001,250250302001,0
250250305001,250250304001,0
250250305001,250250304002,0
250250305001,250250305001,0
250250305001,250250305002,0
250250305001,250250305003,0
250250305001,250250404012,0
250250305001,250250408013,0
250250305001,250250907004,0
250250305002,250250102043,0
250250305002,250250103002,0
250250305002,250250106001,0
250250305002,250250106002,0
250250305002,250250107013,0
250250305002,250250107021,0
250250305002,250250201011,0
250250305002,250250202001,0
250250305002,250250202003,0
250250305002,250250203011,0
250250305002,250250301001,0
250250305002,250250301002,0
250250305002,250250302001,0
250250305002,250250304001,0
250250305002,250250304002,0
250250305002,250250305001,0
250250305002,250250305002,0
250250305002,250250305003,0
250250305002,250250401002,0
250250305002,250250404012,0
250250305002,250250406001,0
250250305002,250250408013,0
250250305002,250250603013,0
250250305002,250250605011,0
250250305002,250250605015,0
250250305002,250250608001,0
250250305002,250250704021,0
250250305002,250250707001,0
250250305002,250250810011,0
250250305002,250250820003,0
250250305002,250250907004,0
250250305002,250259812021,0
250250305003,250250103001,0
250250305003,250250106001,0
250250305003,250250106002,0
250250305003,250250107013,0
250250305003,250250107021,0
250250305003,250250202003,0
250250305003,250250203011,0
250250305003,250250203021,0
250250305003,250250301001,0
250250305003,250250302001,0
250250305003,250250304001,0
250250305003,250250304002,0
250250305003,250250305001,0
250250305003,250250305002,0
250250305003,250250305003,0
250250305003,250250605011,0
250250305003,250250608001,0
250250305003,250250608003,0
250250305003,250250704021,0
250250305003,250250707001,0
250250305003,250250810011,0
250250305003,250259812021,0
250250401001,250250103001,0
250250401001,250250103002,0
250250401001,250250106001,0
250250401001,250250107011,0
250250401001,250250107013,0
250250401001,250250107021,0
250250401001,250250107023,0
250250401001,250250202001,0
250250401001,250250203011,0
250250401001,250250301002,0
250250401001,250250302001,0
250250401001,250250304001,0
250250401001,250250304002,0
250250401001,250250305001,0
250250401001,250250305002,0
250250401001,250250401001,0
250250401001,250250401002,0
250250401001,250250402002,0
250250401001,250250403002,0
250250401001,250250403003,0
250250401001,250250403005,0
250250401001,250250404011,0
250250401001,250250404012,0
250250401001,250250406001,0
250250401001,250250406002,0
250250401001,250250408012,0
250250401001,250250408013,0
250250401001,250250511013,0
250250401001,250250603013,0
250250401001,250250711012,0
250250401001,250250806013,0
250250401001,250250909012,0
250250401001,250251202013,0
250250401001,250251302003,0
250250401001,250259812021,0
250250401002,250250101042,0
250250401002,250250106001,0
250250401002,250250107021,0
250250401002,250250201011,0
250250401002,250250201013,0
250250401002,250250202001,0
250250401002,250250202003,0
250250401002,250250203011,0
250250401002,250250203021,0
250250401002,250250305001,0
250250401002,250250401001,0
250250401002,250250401002,0
250250401002,250250403002,0
250250401002,250250404011,0
250250401002,250250404012,0
250250401002,250250406001,0
250250401002,250250408012,0
250250401002,250250408013,0
250250401002,250250603013,0
250250401002,250250711012,0
250250401002,250250801001,0
250250401002,250250810011,0
250250401002,250250907004,0
250250401002,250259812021,0
250250402001,250250102041,0
250250402001,250250106001,0
250250402001,250250107021,0
250250402001,250250202003,0
250250402001,250250203011,0
250250402001,250250304002,0
250250402001,250250401001,0
250250402001,250250401002,0
250250402001,250250402001,0
250250402001,250250402002,0
250250402001,250250403001,0
250250402001,250250403002,0
250250402001,250250403003,0
250250402001,250250403005,0
250250402001,250250404011,0
250250402001,250250404012,0
250250402001,250250406001,0
250250402001,250250406002,0
250250402001,250250408011,0
250250402001,250250408012,0
250250402001,250250408013,0
250250402001,250250501012,0
250250402001,250250502001,0
250250402001,250250503001,0
250250402001,250250504001,0
250250402001,250250509011,0
250250402001,250250510002,0
250250402001,250250511011,0
250250402001,250250608001,0
250250402001,250250704021,0
250250402001,250250707001,0
250250402001,250250711011,0
250250402001,250250711012,0
250250402001,250250711013,0
250250402001,250250712011,0
250250402001,250250801001,0
250250402001,250250803001,0
250250402001,250250804011,0
250250402001,250250804012,0
250250402001,250250805002,0
250250402001,250250806012,0
250250402001,250250806013,0
250250402001,250250810011,0
250250402001,250250812001,0
250250402001,250250812002,0
250250402001,250250817002,0
250250402001,250250819003,0
250250402001,250250821003,0
250250402001,250250901002,0
250250402001,250250901004,0
250250402001,250250902003,0
250250402001,250250904001,0
250250402001,250250904002,0
250250402001,250250907004,0
250250402001,250250910012,0
250250402001,250250911003,0
250250402001,250250915003,0
250250402001,250250919002,0
250250402001,250250921014,0
250250402001,250250922001,0
250250402001,250250924003,0
250250402001,250251001003,0
250250402001,250251010014,0
250250402001,250251010022,0
250250402001,250251103011,0
250250402001,250251105021,0
250250402001,250251202013,0
250250402001,250251203014,0
250250402001,250251401052,0
250250402001,250251401061,0
250250402001,250251403003,0
250250402002,250250103001,0
250250402002,250250103002,0
250250402002,250250104031,0
250250402002,250250106001,0
250250402002,250250107011,0
250250402002,250250107013,0
250250402002,250250107021,0
250250402002,250250202001,0
250250402002,250250202003,0
250250402002,250250203011,0
250250402002,250250304002,0
250250402002,250250401001,0
250250402002,250250401002,0
250250402002,250250402002,0
250250402002,250250403001,0
250250402002,250250403002,0
250250402002,250250403003,0
250250402002,250250404011,0
250250402002,250250404012,0
250250402002,250250406001,0
250250402002,250250408011,0
250250402002,250250408013,0
250250402002,250250608004,0
250250402002,250250704021,0
250250402002,250250707001,0
250250402002,250250810011,0
250250402002,250250921015,0
250250402002,250259812021,0
250250403001,250250004023,0
250250403001,250250005021,0
250250403001,250250102043,0
250250403001,250250103002,0
250250403001,250250104053,0
250250403001,250250106001,0
250250403001,250250106002,0
250250403001,250250107011,0
250250403001,250250107021,0
250250403001,250250107023,0
250250403001,250250201011,0
250250403001,250250201012,0
250250403001,250250201014,0
250250403001,250250202003,0
250250403001,250250203011,0
250250403001,250250302001,0
250250403001,250250401001,0
250250403001,250250401002,0
250250403001,250250402002,0
250250403001,250250403001,0
250250403001,250250403002,0
250250403001,250250403003,0
250250403001,250250403005,0
250250403001,250250404011,0
250250403001,250250404012,0
250250403001,250250406001,0
250250403001,250250406002,0
250250403001,250250408011,0
250250403001,250250408012,0
250250403001,250250408013,0
250250403001,250250502001,0
250250403001,250250506001,0
250250403001,250250510002,0
250250403001,250250610002,0
250250403001,250250704021,0
250250403001,250250707001,0
250250403001,250250711012,0
250250403001,250250712011,0
250250403001,250250801001,0
250250403001,250250803001,0
250250403001,250250804011,0
250250403001,250250806011,0
250250403001,250250806013,0
250250403001,250250817002,0
250250403001,250250818003,0
250250403001,250250901003,0
250250403001,250250902002,0
250250403001,250250907004,0
250250403001,250250920001,0
250250403001,250251004001,0
250250403001,250251011021,0
250250403001,250251202011,0
250250403001,250251202012,0
250250403001,250251205001,0
250250403001,250251403005,0
250250403002,250250102043,0
250250403002,250250103001,0
250250403002,250250103002,0
250250403002,250250106001,0
250250403002,250250107011,0
250250403002,250250107013,0
250250403002,250250107021,0
250250403002,250250202001,0
250250403002,250250202002,0
250250403002,250250202003,0
250250403002,250250203011,0
250250403002,250250301001,0
250250403002,250250304001,0
250250403002,250250304002,0
250250403002,250250305001,0
250250403002,250250401001,0
250250403002,250250401002,0
250250403002,250250402002,0
250250403002,250250403001,0
250250403002,250250403002,0
250250403002,250250403003,0
250250403002,250250403005,0
250250403002,250250404011,0
250250403002,250250404012,0
250250403002,250250406001,0
250250403002,250250406002,0
250250403002,250250408012,0
250250403002,250250408013,0
250250403002,250250503001,0
250250403002,250250608001,0
250250403003,250250102043,0
250250403003,250250103001,0
250250403003,250250103002,0
250250403003,250250106001,0
250250403003,250250107013,0
250250403003,250250107021,0
250250403003,250250203011,0
250250403003,250250401001,0
250250403003,250250401002,0
250250403003,250250402002,0
250250403003,250250403002,0
250250403003,250250403003,0
250250403003,250250403004,0
250250403003,250250404011,0
250250403003,250250404012,0
250250403003,250250406001,0
250250403003,250250408012,0
250250403003,250250408013,0
250250403003,250250707001,0
250250403003,250250810011,0
250250403004,250250104051,0
250250403004,250250106001,0
250250403004,250250107021,0
250250403004,250250203011,0
250250403004,250250401001,0
250250403004,250250401002,0
250250403004,250250402002,0
250250403004,250250403002,0
250250403004,250250403003,0
250250403004,250250403004,0
250250403004,250250403005,0
250250403004,250250404011,0
250250403004,250250404012,0
250250403004,250250406001,0
250250403004,250250406002,0
250250403004,250250408012,0
250250403004,250250408013,0
250250403004,250250712011,0
250250403005,250250102043,0
250250403005,250250103002,0
250250403005,250250104042,0
250250403005,250250106001,0
250250403005,250250107011,0
250250403005,250250107013,0
250250403005,250250107021,0
250250403005,250250107023,0
250250403005,250250108013,0
250250403005,250250201011,0
250250403005,250250202003,0
250250403005,250250203011,0
250250403005,250250301002,0
250250403005,250250304001,0
250250403005,250250304002,0
250250403005,250250401001,0
250250403005,250250401002,0
250250403005,250250402002,0
250250403005,250250403002,0
250250403005,250250403003,0
250250403005,250250403005,0
250250403005,250250404011,0
250250403005,250250404012,0
250250403005,250250406001,0
250250403005,250250406002,0
250250403005,250250408012,0
250250403005,250250408013,0
250250403005,250250503001,0
250250403005,250250707001,0
250250403005,250250810011,0
250250403005,250250819001,0
250250403005,250250820003,0
250250403005,250250909012,0
250250404011,250250103002,0
250250404011,250250104051,0
250250404011,250250106001,0
250250404011,250250106002,0
250250404011,250250107011,0
250250404011,250250107013,0
250250404011,250250107021,0
250250404011,250250107023,0
250250404011,250250202003,0
250250404011,250250203011,0
250250404011,250250203021,0
250250404011,250250302001,0
250250404011,250250304002,0
250250404011,250250401001,0
250250404011,250250401002,0
250250404011,250250402002,0
250250404011,250250403001,0
250250404011,250250403002,0
250250404011,250250403003,0
250250404011,250250403005,0
250250404011,250250404011,0
250250404011,250250404012,0
250250404011,250250406001,0
250250404011,250250406002,0
250250404011,250250408011,0
250250404011,250250408012,0
250250404011,250250408013,0
250250404011,250250501012,0
250250404011,250250502001,0
250250404011,250250502002,0
250250404011,250250503001,0
250250404011,250250504001,0
250250404011,250250509012,0
250250404011,250250511011,0
250250404011,250250704021,0
250250404011,250250706002,0
250250404011,250250707001,0
250250404011,250250711012,0
250250404011,250250712011,0
250250404011,250250804011,0
250250404011,250250806011,0
250250404011,250250808011,0
250250404011,250250808012,0
250250404011,250250810011,0
250250404011,250250817002,0
250250404011,250250907004,0
250250404011,250250909012,0
250250404011,250250910012,0
250250404011,250250911004,0
250250404011,250251103011,0
250250404012,250250106001,0
250250404012,250250107011,0
250250404012,250250107021,0
250250404012,250250201012,0
250250404012,250250203011,0
250250404012,250250304002,0
250250404012,250250401001,0
250250404012,250250401002,0
250250404012,250250402002,0
250250404012,250250403002,0
250250404012,250250403003,0
250250404012,250250404011,0
250250404012,250250404012,0
250250404012,250250406001,0
250250404012,250250408013,0
250250404012,250250608001,0
250250404012,250250704021,0
250250404012,250250712011,0
250250404012,250259812021,0
250250406001,250250102043,0
250250406001,250250103002,0
250250406001,250250104051,0
250250406001,250250106001,0
250250406001,250250106002,0
250250406001,250250107011,0
250250406001,250250107013,0
250250406001,250250107021,0
250250406001,250250108013,0
250250406001,250250201011,0
250250406001,250250201014,0
250250406001,250250203011,0
250250406001,250250302001,0
250250406001,250250304001,0
250250406001,250250304002,0
250250406001,250250305001,0
250250406001,250250401001,0
250250406001,250250401002,0
250250406001,250250402002,0
250250406001,250250403002,0
250250406001,250250403003,0
250250406001,250250404011,0
250250406001,250250404012,0
250250406001,250250406001,0
250250406001,250250406002,0
250250406001,250250408012,0
250250406001,250250408013,0
250250406001,250250503001,0
250250406001,250250603013,0
250250406001,250250605013,0
250250406001,250250605014,0
250250406001,250250608001,0
250250406001,250250704021,0
250250406001,250250707001,0
250250406001,250250711011,0
250250406001,250250711012,0
250250406001,250250712011,0
250250406001,250250801001,0
250250406001,250250809003,0
250250406001,250250810011,0
250250406001,250250810014,0
250250406001,250250902003,0
250250406001,250250907004,0
250250406001,250250910014,0
250250406001,250251302003,0
250250406001,250251404002,0
250250406001,250259812021,0
250250406001,250259818001,0
250250406002,250250007032,0
250250406002,250250104051,0
250250406002,250250106001,0
250250406002,250250106002,0
250250406002,250250107011,0
250250406002,250250107012,0
250250406002,250250107013,0
250250406002,250250107021,0
250250406002,250250107023,0
250250406002,250250201012,0
250250406002,250250202003,0
250250406002,250250203011,0
250250406002,250250203021,0
250250406002,250250301001,0
250250406002,250250301002,0
250250406002,250250302001,0
250250406002,250250304001,0
250250406002,250250304002,0
250250406002,250250401001,0
250250406002,250250401002,0
250250406002,250250402002,0
250250406002,250250403002,0
250250406002,250250403003,0
250250406002,250250403005,0
250250406002,250250404011,0
250250406002,250250404012,0
250250406002,250250406001,0
250250406002,250250406002,0
250250406002,250250408012,0
250250406002,250250408013,0
250250406002,250250604004,0
250250406002,250250704021,0
250250406002,250250707001,0
250250406002,250250810011,0
250250406002,250250907004,0
250250406002,250251204003,0
250250406002,250259812021,0
250250408011,250250102041,0
250250408011,250250103001,0
250250408011,250250103002,0
250250408011,250250104051,0
250250408011,250250106001,0
250250408011,250250107011,0
250250408011,250250107013,0
250250408011,250250107021,0
250250408011,250250202001,0
250250408011,250250202003,0
250250408011,250250203011,0
250250408011,250250302001,0
250250408011,250250304002,0
250250408011,250250401001,0
250250408011,250250401002,0
250250408011,250250402001,0
250250408011,250250402002,0
250250408011,250250403001,0
250250408011,250250403002,0
250250408011,250250403003,0
250250408011,250250403005,0
250250408011,250250404011,0
250250408011,250250404012,0
250250408011,250250406001,0
250250408011,250250406002,0
250250408011,250250408011,0
250250408011,250250408012,0
250250408011,250250408013,0
250250408011,250250503001,0
250250408011,250250504001,0
250250408011,250250510002,0
250250408011,250250604005,0
250250408011,250250607002,0
250250408011,250250707001,0
250250408011,250250711012,0
250250408011,250250801001,0
250250408011,250250803001,0
250250408011,250250804011,0
250250408011,250250804012,0
250250408011,250250805001,0
250250408011,250250806012,0
250250408011,250250806013,0
250250408011,250250808012,0
250250408011,250250809003,0
250250408011,250250810011,0
250250408011,250250812001,0
250250408011,250250814003,0
250250408011,250250817002,0
250250408011,250250817003,0
250250408011,250250818003,0
250250408011,250250819001,0
250250408011,250250820001,0
250250408011,250250820003,0
250250408011,250250821001,0
250250408011,250250901003,0
250250408011,250250902003,0
250250408011,250250903002,0
250250408011,250250904002,0
250250408011,250250904003,0
250250408011,250250907004,0
250250408011,250250910012,0
250250408011,250250912003,0
250250408011,250250913001,0
250250408011,250250916003,0
250250408011,250250918001,0
250250408011,250250919003,0
250250408011,250250920001,0
250250408011,250250921012,0
